match_id,season,team1,team2,winner,player_of_match,venue,total_runs,wickets
1755,2022,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Virat Kohli,Lucknow,145,4
1756,2018,Lucknow Super Giants,Punjab Kings,Punjab Kings,Jos Buttler,Hyderabad,135,2
1757,2018,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,MS Dhoni,Lucknow,169,7
1758,2019,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,Virat Kohli,Delhi,143,9
1759,2022,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,MS Dhoni,Kolkata,171,4
1760,2018,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Rishabh Pant,Ahmedabad,135,2
1761,2019,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,Rishabh Pant,Bangalore,212,2
1762,2020,Delhi Capitals,Punjab Kings,Punjab Kings,Shubman Gill,Mumbai,128,6
1763,2018,Punjab Kings,Mumbai Indians,Punjab Kings,MS Dhoni,Chennai,175,6
1764,2018,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Rishabh Pant,Chennai,227,6
1765,2022,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Ravindra Jadeja,Bangalore,133,5
1766,2019,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Ravindra Jadeja,Chennai,229,5
1767,2020,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,MS Dhoni,Kolkata,139,9
1768,2019,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Rishabh Pant,Lucknow,143,9
1769,2020,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Shubman Gill,Chennai,141,9
1770,2018,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Andre Russell,Lucknow,150,7
1771,2021,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Hardik Pandya,Mumbai,189,4
1772,2023,Mumbai Indians,Delhi Capitals,Mumbai Indians,Andre Russell,Bangalore,148,10
1773,2018,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Hardik Pandya,Hyderabad,202,4
1774,2020,Mumbai Indians,Gujarat Titans,Mumbai Indians,KL Rahul,Ahmedabad,217,8
1775,2022,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,Virat Kohli,Chennai,169,9
1776,2020,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Virat Kohli,Kolkata,221,5
1777,2019,Mumbai Indians,Gujarat Titans,Gujarat Titans,Rishabh Pant,Ahmedabad,184,7
1778,2021,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Ravindra Jadeja,Hyderabad,122,3
1779,2018,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Shubman Gill,Lucknow,167,3
1780,2021,Punjab Kings,Mumbai Indians,Punjab Kings,Hardik Pandya,Delhi,179,6
1781,2022,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Ravindra Jadeja,Ahmedabad,202,7
1782,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,Jos Buttler,Chennai,204,8
1783,2018,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,Andre Russell,Delhi,145,10
1784,2022,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Andre Russell,Ahmedabad,233,4
1785,2021,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Hardik Pandya,Mumbai,220,9
1786,2018,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Rohit Sharma,Lucknow,178,7
1787,2018,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Shubman Gill,Ahmedabad,186,4
1788,2021,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Hardik Pandya,Ahmedabad,132,2
1789,2018,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,KL Rahul,Lucknow,192,10
1790,2022,Delhi Capitals,Mumbai Indians,Mumbai Indians,Shubman Gill,Lucknow,152,6
1791,2018,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Shubman Gill,Ahmedabad,183,4
1792,2021,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,MS Dhoni,Lucknow,195,7
1793,2018,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,MS Dhoni,Lucknow,220,9
1794,2018,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Virat Kohli,Bangalore,143,8
1795,2022,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,Jos Buttler,Kolkata,172,9
1796,2022,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,KL Rahul,Kolkata,184,6
1797,2021,Mumbai Indians,Gujarat Titans,Gujarat Titans,Hardik Pandya,Jaipur,193,7
1798,2021,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Rishabh Pant,Delhi,225,6
1799,2022,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Rohit Sharma,Bangalore,129,3
1800,2018,Punjab Kings,Delhi Capitals,Delhi Capitals,Rohit Sharma,Chennai,125,8
1801,2022,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Shubman Gill,Jaipur,197,6
1802,2023,Gujarat Titans,Punjab Kings,Gujarat Titans,Hardik Pandya,Ahmedabad,198,7
1803,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Rohit Sharma,Ahmedabad,216,6
1804,2023,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Andre Russell,Kolkata,232,10
1805,2023,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,KL Rahul,Lucknow,177,8
1806,2021,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Rishabh Pant,Ahmedabad,206,9
1807,2021,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Andre Russell,Lucknow,171,2
1808,2020,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Ravindra Jadeja,Chennai,202,4
1809,2023,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Ravindra Jadeja,Mohali,149,8
1810,2022,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Andre Russell,Lucknow,175,8
1811,2023,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Rishabh Pant,Lucknow,147,3
1812,2019,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Ravindra Jadeja,Mumbai,229,2
1813,2018,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Jos Buttler,Kolkata,171,5
1814,2019,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,KL Rahul,Kolkata,141,7
1815,2018,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Andre Russell,Chennai,209,10
1816,2022,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,KL Rahul,Chennai,150,4
1817,2023,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,Ravindra Jadeja,Lucknow,132,3
1818,2019,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,MS Dhoni,Bangalore,136,9
1819,2020,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,KL Rahul,Lucknow,221,3
1820,2019,Punjab Kings,Mumbai Indians,Punjab Kings,MS Dhoni,Hyderabad,128,6
1821,2023,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Rishabh Pant,Bangalore,178,7
1822,2022,Delhi Capitals,Mumbai Indians,Mumbai Indians,KL Rahul,Mumbai,150,4
1823,2023,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,Rohit Sharma,Mohali,160,2
1824,2022,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,MS Dhoni,Ahmedabad,239,6
1825,2018,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Shubman Gill,Bangalore,186,9
1826,2020,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Jos Buttler,Chennai,177,3
1827,2022,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Hardik Pandya,Mohali,230,2
1828,2023,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Jos Buttler,Bangalore,174,4
1829,2023,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Rohit Sharma,Mumbai,237,5
1830,2018,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Ravindra Jadeja,Delhi,160,3
1831,2019,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Hyderabad,203,7
1832,2018,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Virat Kohli,Mohali,159,8
1833,2019,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Hardik Pandya,Hyderabad,160,9
1834,2018,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,KL Rahul,Ahmedabad,137,5
1835,2019,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,Shubman Gill,Chennai,179,7
1836,2023,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,Rohit Sharma,Chennai,196,9
1837,2019,Gujarat Titans,Delhi Capitals,Gujarat Titans,Virat Kohli,Jaipur,214,7
1838,2022,Gujarat Titans,Punjab Kings,Punjab Kings,KL Rahul,Mumbai,129,9
1839,2023,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,Rohit Sharma,Mohali,176,6
1840,2021,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,KL Rahul,Delhi,195,6
1841,2021,Punjab Kings,Gujarat Titans,Punjab Kings,Virat Kohli,Bangalore,237,6
1842,2021,Mumbai Indians,Gujarat Titans,Mumbai Indians,Jos Buttler,Hyderabad,168,6
1843,2018,Gujarat Titans,Delhi Capitals,Gujarat Titans,Jos Buttler,Bangalore,201,6
1844,2020,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Rishabh Pant,Ahmedabad,183,8
1845,2023,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,Shubman Gill,Kolkata,210,4
1846,2019,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Virat Kohli,Lucknow,156,9
1847,2022,Punjab Kings,Gujarat Titans,Gujarat Titans,Virat Kohli,Mumbai,130,7
1848,2018,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Hardik Pandya,Bangalore,152,9
1849,2022,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,Jos Buttler,Mumbai,238,6
1850,2019,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,Jos Buttler,Mohali,148,5
1851,2019,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Shubman Gill,Ahmedabad,231,4
1852,2023,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Lucknow,231,7
1853,2021,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Virat Kohli,Mumbai,170,6
1854,2022,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,Virat Kohli,Hyderabad,196,3
1855,2023,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Virat Kohli,Mumbai,213,6
1856,2019,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rishabh Pant,Ahmedabad,153,3
1857,2022,Gujarat Titans,Delhi Capitals,Delhi Capitals,Virat Kohli,Delhi,122,4
1858,2018,Mumbai Indians,Delhi Capitals,Delhi Capitals,Jos Buttler,Hyderabad,233,6
1859,2022,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Jos Buttler,Mumbai,141,2
1860,2023,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Shubman Gill,Mumbai,226,7
1861,2018,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Rohit Sharma,Bangalore,160,10
1862,2018,Delhi Capitals,Rajasthan Royals,Delhi Capitals,MS Dhoni,Hyderabad,201,5
1863,2019,Punjab Kings,Delhi Capitals,Delhi Capitals,Virat Kohli,Bangalore,185,10
1864,2021,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Shubman Gill,Kolkata,188,9
1865,2023,Delhi Capitals,Mumbai Indians,Mumbai Indians,Jos Buttler,Mohali,152,2
1866,2023,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Shubman Gill,Jaipur,122,5
1867,2019,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Rohit Sharma,Ahmedabad,191,4
1868,2020,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,Jaipur,237,9
1869,2020,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Ravindra Jadeja,Mohali,135,5
1870,2022,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,KL Rahul,Bangalore,215,5
1871,2022,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Ravindra Jadeja,Jaipur,236,8
1872,2023,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,MS Dhoni,Hyderabad,180,2
1873,2023,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Jos Buttler,Mumbai,125,9
1874,2022,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,KL Rahul,Lucknow,165,4
1875,2019,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,Rishabh Pant,Delhi,175,6
1876,2023,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Rohit Sharma,Hyderabad,236,6
1877,2020,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Andre Russell,Jaipur,219,8
1878,2023,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,Ravindra Jadeja,Kolkata,153,6
1879,2018,Gujarat Titans,Mumbai Indians,Gujarat Titans,Rishabh Pant,Chennai,191,5
1880,2023,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,MS Dhoni,Hyderabad,136,9
1881,2022,Mumbai Indians,Punjab Kings,Mumbai Indians,Rohit Sharma,Delhi,188,5
1882,2020,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Ahmedabad,142,9
1883,2021,Gujarat Titans,Chennai Super Kings,Gujarat Titans,Rohit Sharma,Jaipur,167,9
1884,2022,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,Rishabh Pant,Delhi,209,3
1885,2022,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,KL Rahul,Chennai,178,8
1886,2019,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Virat Kohli,Lucknow,206,2
1887,2018,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Andre Russell,Mumbai,208,2
1888,2018,Rajasthan Royals,Gujarat Titans,Gujarat Titans,KL Rahul,Kolkata,196,10
1889,2021,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,Hardik Pandya,Hyderabad,167,8
1890,2020,Punjab Kings,Chennai Super Kings,Chennai Super Kings,Rishabh Pant,Mumbai,180,7
1891,2019,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Rohit Sharma,Bangalore,232,8
1892,2021,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Jos Buttler,Bangalore,188,2
1893,2020,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,KL Rahul,Mohali,140,3
1894,2019,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,KL Rahul,Mumbai,130,3
1895,2020,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,Mohali,187,6
1896,2020,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rohit Sharma,Mumbai,184,6
1897,2023,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,Rishabh Pant,Jaipur,122,7
1898,2019,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Shubman Gill,Jaipur,133,7
1899,2023,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Andre Russell,Mohali,198,5
1900,2019,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,Jos Buttler,Bangalore,202,9
1901,2020,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Ravindra Jadeja,Chennai,237,5
1902,2023,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Shubman Gill,Lucknow,237,5
1903,2019,Punjab Kings,Rajasthan Royals,Rajasthan Royals,MS Dhoni,Bangalore,177,8
1904,2023,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Mumbai,216,8
1905,2019,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,MS Dhoni,Chennai,148,8
1906,2023,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Ravindra Jadeja,Chennai,235,9
1907,2019,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Andre Russell,Mohali,195,7
1908,2022,Gujarat Titans,Mumbai Indians,Mumbai Indians,Hardik Pandya,Hyderabad,213,4
1909,2019,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Virat Kohli,Ahmedabad,149,4
1910,2022,Punjab Kings,Gujarat Titans,Gujarat Titans,MS Dhoni,Bangalore,171,6
1911,2019,Kolkata Knight Riders,Punjab Kings,Punjab Kings,KL Rahul,Bangalore,201,10
1912,2020,Mumbai Indians,Punjab Kings,Mumbai Indians,Hardik Pandya,Delhi,176,5
1913,2018,Punjab Kings,Chennai Super Kings,Punjab Kings,Hardik Pandya,Chennai,175,2
1914,2021,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Hardik Pandya,Mumbai,128,6
1915,2021,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,Virat Kohli,Kolkata,207,4
1916,2023,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Hardik Pandya,Bangalore,156,8
1917,2018,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Hardik Pandya,Ahmedabad,194,9
1918,2020,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,Andre Russell,Mumbai,214,10
1919,2018,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Ravindra Jadeja,Kolkata,231,4
1920,2020,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Hardik Pandya,Mohali,201,2
1921,2019,Punjab Kings,Gujarat Titans,Punjab Kings,Hardik Pandya,Delhi,221,3
1922,2020,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,Shubman Gill,Delhi,133,10
1923,2021,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Ravindra Jadeja,Chennai,236,8
1924,2021,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Shubman Gill,Ahmedabad,163,3
1925,2023,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Shubman Gill,Jaipur,163,6
1926,2022,Gujarat Titans,Rajasthan Royals,Gujarat Titans,KL Rahul,Chennai,173,10
1927,2021,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Jos Buttler,Chennai,240,2
1928,2020,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,Ravindra Jadeja,Mumbai,132,8
1929,2019,Mumbai Indians,Punjab Kings,Punjab Kings,Ravindra Jadeja,Delhi,240,9
1930,2023,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Jos Buttler,Jaipur,150,5
1931,2022,Punjab Kings,Mumbai Indians,Punjab Kings,Rishabh Pant,Bangalore,222,5
1932,2023,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,Bangalore,141,7
1933,2018,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,Virat Kohli,Jaipur,137,10
1934,2020,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Ravindra Jadeja,Hyderabad,179,8
1935,2020,Gujarat Titans,Punjab Kings,Punjab Kings,Rohit Sharma,Chennai,124,2
1936,2023,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,Virat Kohli,Ahmedabad,212,5
1937,2018,Delhi Capitals,Mumbai Indians,Mumbai Indians,MS Dhoni,Jaipur,197,7
1938,2022,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,Shubman Gill,Chennai,177,10
1939,2022,Punjab Kings,Chennai Super Kings,Chennai Super Kings,Andre Russell,Bangalore,203,5
1940,2018,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,MS Dhoni,Ahmedabad,137,2
1941,2023,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Rishabh Pant,Delhi,208,10
1942,2018,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,Rohit Sharma,Jaipur,163,10
1943,2022,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Jaipur,174,10
1944,2022,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Rohit Sharma,Hyderabad,207,7
1945,2018,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Rohit Sharma,Mohali,235,4
1946,2020,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai,150,3
1947,2019,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,MS Dhoni,Chennai,133,3
1948,2019,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,MS Dhoni,Mumbai,135,9
1949,2022,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,KL Rahul,Jaipur,187,4
1950,2023,Mumbai Indians,Punjab Kings,Punjab Kings,Andre Russell,Mohali,121,7
1951,2023,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,KL Rahul,Delhi,168,7
1952,2018,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Ravindra Jadeja,Bangalore,174,6
1953,2022,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Rishabh Pant,Jaipur,175,3
1954,2020,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,MS Dhoni,Mohali,172,3
1955,2022,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,KL Rahul,Mumbai,129,3
1956,2020,Chennai Super Kings,Punjab Kings,Punjab Kings,Rohit Sharma,Kolkata,189,7
1957,2021,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,Rohit Sharma,Jaipur,179,7
1958,2022,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Hardik Pandya,Kolkata,178,7
1959,2021,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Rishabh Pant,Hyderabad,125,10
1960,2023,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Virat Kohli,Ahmedabad,132,8
1961,2020,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Shubman Gill,Mumbai,157,7
1962,2019,Delhi Capitals,Mumbai Indians,Delhi Capitals,Hardik Pandya,Kolkata,235,2
1963,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,KL Rahul,Lucknow,240,3
1964,2018,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,KL Rahul,Bangalore,127,4
1965,2019,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,MS Dhoni,Mohali,207,2
1966,2023,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,MS Dhoni,Mumbai,208,8
1967,2020,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Hardik Pandya,Jaipur,214,4
1968,2020,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Virat Kohli,Chennai,120,10
1969,2023,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Virat Kohli,Lucknow,157,8
1970,2022,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Hardik Pandya,Bangalore,204,9
1971,2018,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,MS Dhoni,Bangalore,189,8
1972,2019,Punjab Kings,Chennai Super Kings,Chennai Super Kings,Virat Kohli,Lucknow,173,10
1973,2019,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,MS Dhoni,Kolkata,144,5
1974,2021,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Hardik Pandya,Jaipur,217,8
1975,2019,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,Rohit Sharma,Hyderabad,215,3
1976,2019,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,Jos Buttler,Hyderabad,182,9
1977,2023,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Ravindra Jadeja,Delhi,226,5
1978,2023,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Hardik Pandya,Ahmedabad,143,10
1979,2022,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Jos Buttler,Kolkata,191,7
1980,2021,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Jos Buttler,Kolkata,129,2
1981,2021,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Andre Russell,Kolkata,177,2
1982,2020,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Hardik Pandya,Ahmedabad,166,9
1983,2018,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,Ravindra Jadeja,Hyderabad,177,6
1984,2022,Gujarat Titans,Mumbai Indians,Mumbai Indians,Hardik Pandya,Jaipur,191,8
1985,2018,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Shubman Gill,Hyderabad,188,7
1986,2023,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Jos Buttler,Mumbai,183,3
1987,2020,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,Rishabh Pant,Jaipur,136,9
1988,2022,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rohit Sharma,Kolkata,151,2
1989,2023,Rajasthan Royals,Punjab Kings,Punjab Kings,Rishabh Pant,Mohali,165,7
1990,2019,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,MS Dhoni,Jaipur,234,3
1991,2020,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,Rohit Sharma,Lucknow,140,2
